##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR1740402.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	30964671
Sequences flagged as poor quality	0
Sequence length	36-52
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.3500546800578	34.0	31.0	34.0	30.0	34.0
2	32.48156675070115	34.0	31.0	34.0	31.0	34.0
3	32.24317774924849	34.0	31.0	34.0	30.0	34.0
4	35.837907756229676	37.0	35.0	37.0	35.0	37.0
5	35.93268212021371	37.0	35.0	37.0	35.0	37.0
6	35.98015325271823	37.0	35.0	37.0	35.0	37.0
7	35.96047195205142	37.0	35.0	37.0	35.0	37.0
8	35.95070046118042	37.0	35.0	37.0	35.0	37.0
9	37.67622966186206	39.0	37.0	39.0	35.0	39.0
10	37.68785969016109	39.0	37.0	39.0	35.0	39.0
11	37.69898614456456	39.0	37.0	39.0	35.0	39.0
12	37.662759956338625	39.0	37.0	39.0	35.0	39.0
13	37.65693344521568	39.0	37.0	39.0	35.0	39.0
14	39.074627661957074	41.0	38.0	41.0	36.0	41.0
15	39.048606620105865	41.0	38.0	41.0	36.0	41.0
16	39.03766492464913	40.0	38.0	41.0	36.0	41.0
17	38.98532127145804	40.0	38.0	41.0	35.0	41.0
18	38.9255252865435	40.0	38.0	41.0	35.0	41.0
19	38.96557018157887	40.0	38.0	41.0	35.0	41.0
20	38.92505381374793	40.0	38.0	41.0	35.0	41.0
21	38.88522652154128	40.0	38.0	41.0	35.0	41.0
22	38.806601239199345	40.0	38.0	41.0	34.0	41.0
23	38.72593821520015	40.0	38.0	41.0	34.0	41.0
24	38.66526710391982	40.0	38.0	41.0	34.0	41.0
25	38.59255103986088	40.0	38.0	41.0	34.0	41.0
26	38.48427296385613	40.0	38.0	41.0	34.0	41.0
27	38.43372054558564	40.0	38.0	41.0	34.0	41.0
28	38.37986129418265	40.0	38.0	41.0	34.0	41.0
29	38.36756951171869	40.0	38.0	41.0	34.0	41.0
30	38.26745215539348	40.0	38.0	41.0	33.0	41.0
31	38.21679920319515	40.0	38.0	41.0	33.0	41.0
32	38.154848762966026	40.0	38.0	41.0	33.0	41.0
33	38.07462604721361	40.0	38.0	41.0	33.0	41.0
34	38.034618549636775	40.0	38.0	41.0	33.0	41.0
35	37.966681932451344	40.0	37.0	41.0	33.0	41.0
36	37.86016134322887	40.0	37.0	41.0	33.0	41.0
37	37.735418429367016	40.0	37.0	41.0	32.0	41.0
38	38.14609269864151	40.0	38.0	41.0	33.0	41.0
39	38.28867832067378	40.0	38.0	41.0	33.0	41.0
40	38.34375287161733	40.0	38.0	41.0	33.0	41.0
41	38.34540784855384	40.0	38.0	41.0	33.0	41.0
42	38.310201139086416	40.0	38.0	41.0	33.0	41.0
43	38.29537715715897	40.0	38.0	41.0	33.0	41.0
44	38.285467189035884	40.0	38.0	41.0	33.0	41.0
45	38.29847010831691	40.0	38.0	41.0	33.0	41.0
46	38.321624413559746	40.0	38.0	41.0	33.0	41.0
47	38.32859784125437	40.0	38.0	41.0	33.0	41.0
48	38.34602305318164	40.0	38.0	41.0	33.0	41.0
49	38.326541141134314	40.0	38.0	41.0	33.0	41.0
50	38.33157735656545	40.0	37.0	41.0	33.0	41.0
51	38.365426068814145	40.0	37.0	41.0	33.0	41.0
52	37.91901054898393	40.0	37.0	41.0	33.0	41.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.29215784489363017
1101	2	0.3938263587684361
1101	3	0.6915127988482794
1101	4	0.4726795245259723
1101	5	0.26877778599467206
1101	6	0.25591828833113084
1101	7	0.22636247393942455
1101	8	0.27124416722485734
1101	9	0.3250355729335297
1101	10	0.3747180021738643
1101	11	0.3395872065355121
1101	12	0.31337345070248546
1101	13	0.27720821847999133
1101	14	0.35890637867432673
1101	15	0.3415574583469976
1101	16	0.29384217436412285
1101	17	0.4059268348659941
1101	18	0.43625090256785626
1101	19	0.4333495312153346
1101	20	0.3560749951294042
1101	21	0.3654221598931784
1101	22	0.3867987637309156
1101	23	0.5038649220413447
1101	24	0.40778419914842345
1101	25	0.46409902658131585
1101	26	0.5057686965848092
1101	27	0.4975581039336987
1101	28	0.44117899104165303
1101	29	0.35089780746664445
1101	30	0.36303769031943744
1101	31	0.4074184869672024
1101	32	0.39603798747057795
1101	33	0.440686816576509
1101	34	0.343610149113573
1101	35	0.3608093728306301
1101	36	0.3497644683906387
1101	37	0.2441867487788656
1101	38	0.33518011368788336
1101	39	0.44845167531024543
1101	40	0.5171614018503661
1101	41	0.5913643433042282
1101	42	0.5696253968639837
1101	43	0.5263702927240672
1101	44	0.3931319689136501
1101	45	0.3602280119178829
1101	46	0.38955898326086924
1101	47	0.38274460440948843
1101	48	0.3878989629784826
1101	49	0.3101528131367175
1101	50	0.3207620044204731
1101	51	0.2482720895762469
1101	52	0.336496865569913
1102	1	0.345988918888537
1102	2	0.43304061061426324
1102	3	0.7391152146255138
1102	4	0.5497307531365294
1102	5	0.38266177179605876
1102	6	0.28162304416292727
1102	7	0.23274864793338423
1102	8	0.26956767554983685
1102	9	0.3433973169449587
1102	10	0.3602358634753102
1102	11	0.26861731309836046
1102	12	0.2551717488710139
1102	13	0.2333710405877767
1102	14	0.2747012839370342
1102	15	0.3604525424591358
1102	16	0.21923961673708448
1102	17	0.1500939552689502
1102	18	0.16386224850656816
1102	19	0.18369512644443375
1102	20	0.07327142819084997
1102	21	0.0734580792676951
1102	22	0.09117387243035324
1102	23	-0.018329822016355024
1102	24	-0.011653927919070384
1102	25	0.049905346113050086
1102	26	-0.03431415455705178
1102	27	0.03483218760892015
1102	28	0.01448160350843608
1102	29	-0.016423894688038843
1102	30	-0.035883190634109496
1102	31	-0.0871181872035578
1102	32	-0.07526355926040651
1102	33	-0.04391785269976367
1102	34	-0.20411895299233862
1102	35	-0.2775342078409082
1102	36	-0.4678066665700058
1102	37	-0.2800085556932643
1102	38	-0.21644810778340684
1102	39	-0.17190317119938214
1102	40	-0.21116519117205002
1102	41	-0.10318959548390438
1102	42	0.008815880939543774
1102	43	0.01591943549980357
1102	44	0.011400432389791604
1102	45	-0.14725216130575092
1102	46	-0.04431813353837555
1102	47	0.10775792484835733
1102	48	-0.062438694179490994
1102	49	0.0015424250729694222
1102	50	-0.10404587173692903
1102	51	-0.1815923638269652
1102	52	-0.04013754887524357
1103	1	0.25179794430506774
1103	2	0.31232664391549747
1103	3	0.6334332718595093
1103	4	0.45142144015913743
1103	5	0.3231354651507772
1103	6	0.20907801983214824
1103	7	0.17902537725704093
1103	8	0.1695202941825258
1103	9	0.26837740907031105
1103	10	0.26746351927434375
1103	11	0.2302434011973773
1103	12	0.15811535421526912
1103	13	0.20955440046333962
1103	14	0.2954037963286211
1103	15	0.32804347786694876
1103	16	0.32402445623961995
1103	17	0.33181259705763466
1103	18	0.3657708681614835
1103	19	0.3277480164672042
1103	20	0.3334934203643769
1103	21	0.35175610397723034
1103	22	0.4009869193675044
1103	23	0.4485338009810036
1103	24	0.24218042787962446
1103	25	0.3074632300693665
1103	26	0.42762296370289476
1103	27	0.3476744463982939
1103	28	0.3509725813164408
1103	29	0.26745315968767613
1103	30	0.36093505068696885
1103	31	0.361877070328255
1103	32	0.4176746606343755
1103	33	0.3666542321910953
1103	34	0.19607756778592034
1103	35	0.2145352870770907
1103	36	0.13203298034856914
1103	37	0.14400988713627783
1103	38	0.31801252657129453
1103	39	0.4382741607561229
1103	40	0.4642390073225897
1103	41	0.46953372364684043
1103	42	0.46612526001458576
1103	43	0.44008425714957156
1103	44	0.36546881456625613
1103	45	0.33377127755012026
1103	46	0.33697385525854173
1103	47	0.3345836613649098
1103	48	0.28065477112760817
1103	49	0.19807244968064452
1103	50	0.13958925989118853
1103	51	0.08155069607474275
1103	52	0.19494449190916896
1104	1	0.22129708518112068
1104	2	0.2945068932182906
1104	3	0.6024872755906614
1104	4	0.38297871541134043
1104	5	0.26954137560037594
1104	6	0.19599697751802125
1104	7	0.19728754442422058
1104	8	0.1641516142667001
1104	9	0.2169319730730166
1104	10	0.2650880089432661
1104	11	0.24527661085910069
1104	12	0.19571919036094698
1104	13	0.11418349206547873
1104	14	0.1854542823826293
1104	15	0.2753743570705396
1104	16	0.28608041961518893
1104	17	0.20230653833828427
1104	18	0.309773960331043
1104	19	0.1913835282826568
1104	20	0.1399769859922202
1104	21	0.27130599790415033
1104	22	0.28188505924141793
1104	23	0.32462287096074505
1104	24	0.2904473773413798
1104	25	0.3657106175588467
1104	26	0.38888108649412345
1104	27	0.35257848638281786
1104	28	0.22792688557628793
1104	29	0.23975362208651063
1104	30	0.2357760648414029
1104	31	0.30629208269460406
1104	32	0.360104110806553
1104	33	0.33260149786677573
1104	34	0.22417575137471601
1104	35	0.21712523538102602
1104	36	0.26443483959602077
1104	37	0.31282787621064045
1104	38	0.2753679137206575
1104	39	0.3059654758301775
1104	40	0.39304409029641363
1104	41	0.4545392863258826
1104	42	0.3699848824065626
1104	43	0.42986986204052613
1104	44	0.35431600580580636
1104	45	0.3935917749372564
1104	46	0.34952868458142916
1104	47	0.29027821726359804
1104	48	0.2871296775160488
1104	49	0.1878536468802352
1104	50	0.21216662726757818
1104	51	0.1805107945431388
1104	52	0.23570202732774703
1105	1	0.1647681598168731
1105	2	0.24252165773192047
1105	3	0.5802487801175573
1105	4	0.39367969871346276
1105	5	0.2001913621835385
1105	6	0.08684553358038727
1105	7	0.11474626372682906
