##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR1740403.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	23950674
Sequences flagged as poor quality	0
Sequence length	36-52
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.754597177515755	34.0	31.0	34.0	31.0	34.0
2	32.92050716401551	34.0	31.0	34.0	31.0	34.0
3	33.00070261070732	34.0	33.0	34.0	31.0	34.0
4	36.3663362876552	37.0	37.0	37.0	35.0	37.0
5	36.24807615017431	37.0	37.0	37.0	35.0	37.0
6	36.27685346140989	37.0	37.0	37.0	35.0	37.0
7	36.269987683853905	37.0	37.0	37.0	35.0	37.0
8	36.285919845094966	37.0	37.0	37.0	35.0	37.0
9	38.09781098435894	39.0	39.0	39.0	35.0	39.0
10	38.12441186415046	39.0	39.0	39.0	37.0	39.0
11	38.110899175530506	39.0	39.0	39.0	37.0	39.0
12	38.06577823237876	39.0	39.0	39.0	35.0	39.0
13	38.04112948971707	39.0	39.0	39.0	35.0	39.0
14	39.57418609597375	41.0	40.0	41.0	37.0	41.0
15	39.570815919418386	41.0	40.0	41.0	37.0	41.0
16	39.53386998628932	41.0	40.0	41.0	37.0	41.0
17	39.51846027381109	41.0	40.0	41.0	36.0	41.0
18	39.51581884501455	41.0	39.0	41.0	36.0	41.0
19	39.52498652021233	41.0	40.0	41.0	37.0	41.0
20	39.49993248624235	41.0	39.0	41.0	37.0	41.0
21	39.45451530925602	41.0	39.0	41.0	36.0	41.0
22	39.44747880581565	41.0	39.0	41.0	36.0	41.0
23	39.42770533305242	41.0	39.0	41.0	36.0	41.0
24	39.37943879992688	41.0	39.0	41.0	36.0	41.0
25	39.32629457525913	41.0	39.0	41.0	36.0	41.0
26	39.302652234337955	41.0	39.0	41.0	36.0	41.0
27	39.237902365503366	41.0	39.0	41.0	36.0	41.0
28	39.17130265311114	41.0	39.0	41.0	36.0	41.0
29	39.1325573134184	40.0	39.0	41.0	36.0	41.0
30	39.10679390483959	40.0	39.0	41.0	36.0	41.0
31	39.00881962653744	40.0	39.0	41.0	35.0	41.0
32	38.970671681306335	40.0	38.0	41.0	35.0	41.0
33	39.13585300355222	41.0	39.0	41.0	36.0	41.0
34	39.175374354809385	41.0	39.0	41.0	36.0	41.0
35	39.15511813989034	41.0	39.0	41.0	36.0	41.0
36	39.17480643759754	41.0	39.0	41.0	36.0	41.0
37	39.14161162351045	41.0	39.0	41.0	35.0	41.0
38	39.109747367080026	41.0	39.0	41.0	35.0	41.0
39	39.1049802588741	41.0	39.0	41.0	35.0	41.0
40	39.062408948896056	41.0	39.0	41.0	35.0	41.0
41	39.027060660533714	41.0	39.0	41.0	35.0	41.0
42	38.997413644394896	40.0	39.0	41.0	35.0	41.0
43	38.970434870041224	40.0	38.0	41.0	35.0	41.0
44	38.91943736848585	40.0	38.0	41.0	35.0	41.0
45	38.88947731175029	40.0	38.0	41.0	35.0	41.0
46	38.84598708722691	40.0	38.0	41.0	35.0	41.0
47	38.785641467775626	40.0	38.0	41.0	35.0	41.0
48	38.75454524303213	40.0	38.0	41.0	35.0	41.0
49	38.78129918275009	40.0	38.0	41.0	35.0	41.0
50	38.737397002501496	40.0	38.0	41.0	34.0	41.0
51	38.72993220443396	40.0	38.0	41.0	34.0	41.0
52	38.0344616406998	40.0	37.0	41.0	33.0	41.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.3955964707174857
1101	2	0.3696735143601444
1101	3	0.3425801475492989
1101	4	0.2436526967139372
1101	5	0.30623234305489433
1101	6	0.2417210811582038
1101	7	0.2406732315310407
1101	8	0.2524095258511849
1101	9	0.2777092688121243
1101	10	0.283645045201375
1101	11	0.23834566762183584
1101	12	0.3269158703704349
1101	13	0.2819635490875001
1101	14	0.4163037624317525
1101	15	0.4236572676589816
1101	16	0.45296848702692927
1101	17	0.40526633847373716
1101	18	0.43343584035216054
1101	19	0.4566881804025229
1101	20	0.4450114709638555
1101	21	0.49547980120234314
1101	22	0.4701389391411652
1101	23	0.464243236473763
1101	24	0.5156746886002637
1101	25	0.5562295431915487
1101	26	0.5234251456438415
1101	27	0.48651267485517025
1101	28	0.5271966509597803
1101	29	0.5162409143694475
1101	30	0.4593666053452239
1101	31	0.6205324010141098
1101	32	0.5484397616207985
1101	33	0.5258318806895801
1101	34	0.430979279206376
1101	35	0.4913714635778206
1101	36	0.43844528620471124
1101	37	0.4142326273485395
1101	38	0.39149807050296204
1101	39	0.3914088366075319
1101	40	0.38560810819087266
1101	41	0.4063451773984852
1101	42	0.4180227911374388
1101	43	0.4371104839954967
1101	44	0.3697923963256997
1101	45	0.40552363220398746
1101	46	0.415891240307559
1101	47	0.44939025784334774
1101	48	0.49463545031575507
1101	49	0.36211368348812556
1101	50	0.3801515228455372
1101	51	0.3822940366393368
1101	52	0.5458322854059077
1102	1	0.3935133366143191
1102	2	0.3751706449309822
1102	3	0.33889401797238605
1102	4	0.245615962488408
1102	5	0.27116969868040997
1102	6	0.25000055265868326
1102	7	0.24435416728314863
1102	8	0.2456704981083817
1102	9	0.32940467211740554
1102	10	0.3202271322158694
1102	11	0.2974060723238878
1102	12	0.342304012595001
1102	13	0.3073834510043838
1102	14	0.4388369904297562
1102	15	0.3597053702370161
1102	16	0.33964412990491155
1102	17	0.40788425441965614
1102	18	0.34846497588817016
1102	19	0.35936587851024626
1102	20	0.41704816833969716
1102	21	0.42989668099793477
1102	22	0.45640424460712126
1102	23	0.3900836789124611
1102	24	0.45850160425039377
1102	25	0.5258054724228955
1102	26	0.47800554112744464
1102	27	0.48984600070978246
1102	28	0.5206395600587825
1102	29	0.4567121743022753
1102	30	0.5460027620426899
1102	31	0.6368107852059381
1102	32	0.5795113462116248
1102	33	0.4982201968477895
1102	34	0.5258562584518387
1102	35	0.5216684252578148
1102	36	0.4910108166363685
1102	37	0.4748388140788933
1102	38	0.4607207700463789
1102	39	0.47453877993648774
1102	40	0.4032410445753314
1102	41	0.5046830166488618
1102	42	0.49825822238298656
1102	43	0.46392356401861434
1102	44	0.4332785123289895
1102	45	0.4169919933679509
1102	46	0.45431906213795514
1102	47	0.43375393804500817
1102	48	0.4000469432821916
1102	49	0.4130778318754551
1102	50	0.4131560955277891
1102	51	0.35294780464992215
1102	52	0.5209731661892434
1103	1	0.34677283071887643
1103	2	0.32853010045104725
1103	3	0.29116423156418136
1103	4	0.22651743049981832
1103	5	0.2748219945097503
1103	6	0.215061970283827
1103	7	0.21437944896321426
1103	8	0.1922766309567976
1103	9	0.27816759929993395
1103	10	0.284402373951238
1103	11	0.23326739610528335
1103	12	0.33060497812343925
1103	13	0.28069977290940784
1103	14	0.3871866066904843
1103	15	0.3388861639523526
1103	16	0.3185957151820702
1103	17	0.26851045237344806
1103	18	0.253171193358412
1103	19	0.3231214510508664
1103	20	0.3633493637024259
1103	21	0.2441789294768526
1103	22	0.3143870166590972
1103	23	0.2751400444110814
