##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR1740404.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	9455141
Sequences flagged as poor quality	0
Sequence length	36-52
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.973322872710202	31.0	30.0	33.0	28.0	34.0
2	29.85711963470455	31.0	30.0	34.0	25.0	34.0
3	28.428278541800697	31.0	27.0	34.0	16.0	34.0
4	33.50560081547171	35.0	33.0	37.0	28.0	37.0
5	34.43555426619233	35.0	35.0	37.0	30.0	37.0
6	34.70130376691368	35.0	35.0	37.0	32.0	37.0
7	34.97086664281368	35.0	35.0	37.0	32.0	37.0
8	35.03965715582665	36.0	35.0	37.0	32.0	37.0
9	36.60015043667778	38.0	35.0	39.0	32.0	39.0
10	36.55588954199625	38.0	35.0	39.0	32.0	39.0
11	36.61204364905822	38.0	35.0	39.0	32.0	39.0
12	36.554614045417196	38.0	35.0	39.0	32.0	39.0
13	36.542177636483686	38.0	35.0	39.0	32.0	39.0
14	37.53560005080834	39.0	36.0	41.0	32.0	41.0
15	37.597769192442506	39.0	36.0	41.0	32.0	41.0
16	37.609916552275635	39.0	36.0	41.0	32.0	41.0
17	37.576555865216605	39.0	36.0	41.0	32.0	41.0
18	37.54818886360341	39.0	36.0	41.0	32.0	41.0
19	37.591228729428785	39.0	36.0	41.0	32.0	41.0
20	37.47316576241433	39.0	36.0	41.0	32.0	41.0
21	37.435519999120054	39.0	36.0	40.0	32.0	41.0
22	37.43975483813515	39.0	36.0	40.0	32.0	41.0
23	37.390107773115176	39.0	36.0	40.0	32.0	41.0
24	37.32785708854051	39.0	36.0	40.0	31.0	41.0
25	37.27597134722792	39.0	36.0	40.0	31.0	41.0
26	37.161577177960645	39.0	36.0	40.0	31.0	41.0
27	37.12264534183044	39.0	36.0	40.0	31.0	41.0
28	37.06408767463119	39.0	36.0	40.0	31.0	41.0
29	36.997841597497064	39.0	36.0	40.0	31.0	41.0
30	36.93279846381984	39.0	36.0	40.0	30.0	41.0
31	36.84320678031137	39.0	36.0	40.0	30.0	41.0
32	36.79403448346249	38.0	35.0	40.0	30.0	41.0
33	36.691297041471934	38.0	35.0	40.0	30.0	41.0
34	36.61519600818222	38.0	35.0	40.0	30.0	41.0
35	36.550447634784085	38.0	35.0	40.0	30.0	41.0
36	36.45148020531899	38.0	35.0	40.0	30.0	41.0
37	36.38615724486842	38.0	35.0	40.0	30.0	41.0
38	36.622034261391995	38.0	35.0	40.0	30.0	41.0
39	36.703911501012016	38.0	35.0	40.0	30.0	41.0
40	36.74676933256687	38.0	35.0	40.0	30.0	41.0
41	36.71308277322766	38.0	35.0	40.0	30.0	41.0
42	36.724327562002806	38.0	35.0	40.0	30.0	41.0
43	36.73942548605418	38.0	35.0	40.0	30.0	41.0
44	36.664437859163186	38.0	35.0	40.0	30.0	41.0
45	36.80299126291271	38.0	35.0	40.0	30.0	41.0
46	36.859089230584566	38.0	35.0	40.0	30.0	41.0
47	36.9002211810011	39.0	35.0	40.0	31.0	41.0
48	36.9285259938612	39.0	35.0	40.0	31.0	41.0
49	36.889750029088724	39.0	35.0	40.0	31.0	41.0
50	36.944310246122406	39.0	35.0	40.0	31.0	41.0
51	37.03506371711684	39.0	35.0	40.0	31.0	41.0
52	36.76613140434389	38.0	35.0	40.0	31.0	41.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.22867802133193038
1101	2	1.9970256491626053
1101	3	-2.4218796861314758
1101	4	-0.37489479858383845
1101	5	-0.015622042727869712
1101	6	0.2419500790198299
1101	7	0.27645937836899037
1101	8	0.2839739065960174
1101	9	0.32632766738779395
1101	10	0.4188054301139985
1101	11	0.3481870529386981
1101	12	0.4357162867923279
1101	13	0.32431706333381527
1101	14	0.5231310738641568
1101	15	0.5015236869958102
1101	16	0.4678602196293795
1101	17	0.41366723529560545
1101	18	0.2420367729178068
1101	19	0.25074068079300815
1101	20	0.2968341175367115
1101	21	0.24262203310244246
1101	22	0.39620529403238436
1101	23	0.2456569297668949
1101	24	0.2876603678975229
1101	25	0.13031434254332908
1101	26	0.33110374191910097
1101	27	0.3167766495337574
1101	28	0.38312688874105305
1101	29	0.4289178745876754
1101	30	0.2093487788889874
1101	31	0.3204294653190942
1101	32	0.3311842079201952
1101	33	0.30423387434245086
1101	34	0.2379776037966579
1101	35	0.16197040727237777
1101	36	0.23787112250531806
1101	37	0.1328857231831222
1101	38	0.29719957264590846
1101	39	0.36419510184062887
1101	40	0.349485355298512
1101	41	0.2726024774681264
1101	42	0.08183540383840437
1101	43	0.1555875141585048
1101	44	0.22935578885302021
1101	45	0.33847436733283587
1101	46	0.35084860098736925
1101	47	0.3219456868407846
1101	48	0.15750310794494737
1101	49	0.20113438312380083
1101	50	0.28337693820923704
1101	51	0.17287851644089614
1101	52	0.17251648675395614
1102	1	0.6635939419179273
1102	2	2.261782050624646
1102	3	3.6988019701614263
1102	4	2.314393502019378
1102	5	1.10033318676021
1102	6	0.647738502385188
1102	7	0.47328921577297933
1102	8	0.3558588327177219
1102	9	0.2586553441186439
1102	10	0.24024547301495147
1102	11	0.2544002392588851
1102	12	0.2557416086832447
1102	13	0.2623567947896035
1102	14	0.37265220350144546
1102	15	0.30322635154563926
1102	16	0.2983249107679171
1102	17	0.2494688098998239
1102	18	0.31288476424044376
1102	19	0.11753570744567554
1102	20	0.08936917913862885
1102	21	0.07361172299455632
1102	22	0.02658385806093122
1102	23	0.14292732266664387
1102	24	0.21319244389137992
1102	25	0.16224439317151962
1102	26	-0.057710363099893414
1102	27	0.09548508768809683
1102	28	0.1462147903387887
1102	29	-0.38332084413708145
1102	30	-0.18137702453704918
1102	31	-0.2790615381464079
1102	32	0.010016031627046118
1102	33	-0.38542216238082005
1102	34	-0.06705735678216485
1102	35	-0.1357712521443304
1102	36	-0.0063590568395568425
1102	37	-0.1251427823997986
1102	38	-0.3061939955505153
1102	39	0.0914620236440058
1102	40	0.14307149362186067
1102	41	0.049465232599253284
1102	42	-0.07196521295816893
1102	43	-0.30984387430834204
1102	44	-0.4222450803435649
1102	45	-0.22779469709540479
1102	46	0.09919657108591196
1102	47	-0.14110500980240914
1102	48	-0.10016689848973925
1102	49	-0.05909134145449002
1102	50	-0.3181912597294385
1102	51	-0.07115272832529485
1102	52	-0.044178783389469345
1103	1	-0.050791170273708275
1103	2	-1.257003384814972
1103	3	-2.66206156837681
1103	4	-0.5357188917971314
1103	5	-0.07233738971353176
1103	6	0.10274571353824058
1103	7	0.14244290814914962
1103	8	-0.001518652437582091
1103	9	0.25772729895950164
1103	10	0.263215557201093
1103	11	0.2525628780032818
1103	12	0.24054759803866688
1103	13	0.3272387082923842
1103	14	0.3683717709969798
1103	15	0.32286343577193577
1103	16	0.25353287502810673
1103	17	0.33347625546880977
1103	18	0.2603919335082594
1103	19	0.32666308263898003
1103	20	0.3011156672825237
1103	21	0.37630046440578724
