go.id	gen.id
GO:0006468	LOC_Os01g02830
GO:0016020	LOC_Os01g02870
GO:0016021	LOC_Os01g02870
GO:0022857	LOC_Os01g02870
GO:0003824	LOC_Os01g02880
GO:0004332	LOC_Os01g02880
GO:0006096	LOC_Os01g02880
GO:0004386	LOC_Os01g02884
GO:0006659	LOC_Os01g02890
GO:0016757	LOC_Os01g02900
GO:0016757	LOC_Os01g02910
GO:0016757	LOC_Os01g02920
GO:0016757	LOC_Os01g02930
GO:0016757	LOC_Os01g02940
GO:0000166	LOC_Os01g03020
GO:0002161	LOC_Os01g03020
GO:0004812	LOC_Os01g03020
GO:0004823	LOC_Os01g03020
GO:0005524	LOC_Os01g03020
GO:0006418	LOC_Os01g03020
GO:0006429	LOC_Os01g03020
GO:0000166	LOC_Os01g03030
GO:0003676	LOC_Os01g03030
GO:0004813	LOC_Os01g03030
GO:0005524	LOC_Os01g03030
GO:0006419	LOC_Os01g03030
GO:0016876	LOC_Os01g03030
GO:0043039	LOC_Os01g03030
GO:0016491	LOC_Os01g03050
GO:0055114	LOC_Os01g03050
GO:0005515	LOC_Os01g03070
GO:0008168	LOC_Os01g03090
GO:0008270	LOC_Os01g03100
GO:0005524	LOC_Os01g03144
GO:0016020	LOC_Os01g03144
GO:0016887	LOC_Os01g03144
GO:0008375	LOC_Os01g03160
GO:0016020	LOC_Os01g03160
GO:0004842	LOC_Os01g03190
GO:0005515	LOC_Os01g03190
GO:0005634	LOC_Os01g03190
GO:0006511	LOC_Os01g03190
GO:0007275	LOC_Os01g03190
GO:0008270	LOC_Os01g03190
GO:0016567	LOC_Os01g03190
GO:0004867	LOC_Os01g03310
GO:0005576	LOC_Os01g03310
GO:0004867	LOC_Os01g03320
GO:0005576	LOC_Os01g03320
GO:0004867	LOC_Os01g03330
GO:0005576	LOC_Os01g03330
GO:0004867	LOC_Os01g03340
GO:0005576	LOC_Os01g03340
GO:0004867	LOC_Os01g03360
GO:0005576	LOC_Os01g03360
GO:0004867	LOC_Os01g03380
GO:0005576	LOC_Os01g03380
GO:0004867	LOC_Os01g03390
GO:0005576	LOC_Os01g03390
GO:0004842	LOC_Os01g03464
GO:0005515	LOC_Os01g03464
GO:0005634	LOC_Os01g03464
GO:0006511	LOC_Os01g03464
GO:0007275	LOC_Os01g03464
GO:0008270	LOC_Os01g03464
GO:0016567	LOC_Os01g03464
GO:0030001	LOC_Os01g03490
GO:0046872	LOC_Os01g03490
GO:0005515	LOC_Os01g03510
GO:0005507	LOC_Os01g03530
GO:0016491	LOC_Os01g03530
GO:0055114	LOC_Os01g03530
GO:0005507	LOC_Os01g03549
GO:0016491	LOC_Os01g03549
GO:0055114	LOC_Os01g03549
GO:0031047	LOC_Os01g03570
GO:0005507	LOC_Os01g03620
GO:0016491	LOC_Os01g03620
GO:0055114	LOC_Os01g03620
GO:0005507	LOC_Os01g03630
GO:0016491	LOC_Os01g03630
GO:0055114	LOC_Os01g03630
GO:0005507	LOC_Os01g03640
GO:0016491	LOC_Os01g03640
GO:0055114	LOC_Os01g03640
GO:0016226	LOC_Os01g03650
GO:0003824	LOC_Os01g03660
GO:0008152	LOC_Os01g03660
GO:0003824	LOC_Os01g03670
GO:0050662	LOC_Os01g03670
GO:0004867	LOC_Os01g03680
GO:0005576	LOC_Os01g03680
GO:0004672	LOC_Os01g03690
GO:0006468	LOC_Os01g03690
GO:0004476	LOC_Os01g03710
GO:0005975	LOC_Os01g03710
GO:0008270	LOC_Os01g03710
GO:0009298	LOC_Os01g03710
GO:0003677	LOC_Os01g03720
GO:0003676	LOC_Os01g03730
GO:0004519	LOC_Os01g03730
GO:0006308	LOC_Os01g03730
GO:0016788	LOC_Os01g03730
GO:0003676	LOC_Os01g03740
GO:0004519	LOC_Os01g03740
GO:0006308	LOC_Os01g03740
GO:0016788	LOC_Os01g03740
GO:0003824	LOC_Os01g03760
GO:0005515	LOC_Os01g03820
GO:0003676	LOC_Os01g03840
GO:0046872	LOC_Os01g03840
GO:0003735	LOC_Os01g03870
GO:0005622	LOC_Os01g03870
GO:0005840	LOC_Os01g03870
GO:0006412	LOC_Os01g03870
GO:0006812	LOC_Os01g03914
GO:0008324	LOC_Os01g03914
GO:0016021	LOC_Os01g03914
GO:0055085	LOC_Os01g03914
GO:0003824	LOC_Os01g03950
GO:0004553	LOC_Os01g03950
GO:0005975	LOC_Os01g03950
GO:0030246	LOC_Os01g03950
GO:0003677	LOC_Os01g04020
GO:0003700	LOC_Os01g04020
GO:0006355	LOC_Os01g04020
GO:0005787	LOC_Os01g04030
GO:0006465	LOC_Os01g04030
GO:0008233	LOC_Os01g04030
GO:0016021	LOC_Os01g04030
GO:0004867	LOC_Os01g04050
GO:0005576	LOC_Os01g04050
GO:0001104	LOC_Os01g04110
GO:0006357	LOC_Os01g04110
GO:0016592	LOC_Os01g04110
GO:0003676	LOC_Os01g04120
GO:0046872	LOC_Os01g04120
GO:0016020	LOC_Os01g04190
GO:0016021	LOC_Os01g04190
GO:0022891	LOC_Os01g04190
GO:0055085	LOC_Os01g04190
GO:0004672	LOC_Os01g04230
GO:0004713	LOC_Os01g04230
GO:0005524	LOC_Os01g04230
GO:0006468	LOC_Os01g04230
GO:0005506	LOC_Os01g04260
GO:0006633	LOC_Os01g04260
GO:0016491	LOC_Os01g04260
GO:0055114	LOC_Os01g04260
GO:0005516	LOC_Os01g04280
GO:0006950	LOC_Os01g04280
GO:0004553	LOC_Os01g04300
GO:0005975	LOC_Os01g04300
GO:0016798	LOC_Os01g04300
GO:0005509	LOC_Os01g04330
GO:0004672	LOC_Os01g04409
GO:0004713	LOC_Os01g04409
GO:0005524	LOC_Os01g04409
GO:0006468	LOC_Os01g04409
GO:0030247	LOC_Os01g04409
GO:0004672	LOC_Os01g04450
GO:0004713	LOC_Os01g04450
GO:0005524	LOC_Os01g04450
GO:0006468	LOC_Os01g04450
GO:0030247	LOC_Os01g04450
GO:0004672	LOC_Os01g04480
GO:0004713	LOC_Os01g04480
GO:0005524	LOC_Os01g04480
GO:0006468	LOC_Os01g04480
GO:0030247	LOC_Os01g04480
GO:0016491	LOC_Os01g04540
GO:0030247	LOC_Os01g04540
GO:0051537	LOC_Os01g04540
GO:0055114	LOC_Os01g04540
GO:0004672	LOC_Os01g04550
GO:0005524	LOC_Os01g04550
GO:0006468	LOC_Os01g04550
GO:0004672	LOC_Os01g04570
GO:0004713	LOC_Os01g04570
GO:0005524	LOC_Os01g04570
GO:0006468	LOC_Os01g04570
GO:0030247	LOC_Os01g04570
GO:0004672	LOC_Os01g04580
GO:0005524	LOC_Os01g04580
GO:0006468	LOC_Os01g04580
GO:0030247	LOC_Os01g04580
GO:0009401	LOC_Os01g04600
GO:0003824	LOC_Os01g04630
GO:0008152	LOC_Os01g04630
GO:0005515	LOC_Os01g04650
GO:0004190	LOC_Os01g04710
GO:0006508	LOC_Os01g04710
GO:0003735	LOC_Os01g04730
GO:0006412	LOC_Os01g04730
GO:0015934	LOC_Os01g04730
GO:0003677	LOC_Os01g04750
GO:0003700	LOC_Os01g04750
GO:0006355	LOC_Os01g04750
GO:0003677	LOC_Os01g04800
GO:0003700	LOC_Os01g04800
GO:0006355	LOC_Os01g04800
GO:0006281	LOC_Os01g04814
GO:0006310	LOC_Os01g04814
GO:0009378	LOC_Os01g04814
GO:0003676	LOC_Os01g04870
GO:0005515	LOC_Os01g04870
GO:0008270	LOC_Os01g04870
GO:0004222	LOC_Os01g04900
GO:0006508	LOC_Os01g04900
GO:0003677	LOC_Os01g04930
GO:0005215	LOC_Os01g04950
GO:0006810	LOC_Os01g04950
GO:0016020	LOC_Os01g04950
GO:0055085	LOC_Os01g04990
GO:0005759	LOC_Os01g05010
GO:0005759	LOC_Os01g05060
GO:0003824	LOC_Os01g05140
GO:0005975	LOC_Os01g05140
GO:0016616	LOC_Os01g05140
GO:0055114	LOC_Os01g05140
GO:0003677	LOC_Os01g05420
GO:0005634	LOC_Os01g05420
GO:0006351	LOC_Os01g05420
GO:0004129	LOC_Os01g05430
GO:0004252	LOC_Os01g05430
GO:0006508	LOC_Os01g05430
GO:0016021	LOC_Os01g05430
GO:0031047	LOC_Os01g05470
GO:0003824	LOC_Os01g05490
GO:0004807	LOC_Os01g05490
GO:0008152	LOC_Os01g05490
GO:0008270	LOC_Os01g05500
GO:0000786	LOC_Os01g05610
GO:0003677	LOC_Os01g05610
GO:0046982	LOC_Os01g05610
GO:0000786	LOC_Os01g05630
GO:0003677	LOC_Os01g05630
GO:0046982	LOC_Os01g05630
GO:0004672	LOC_Os01g05640
GO:0004713	LOC_Os01g05640
GO:0005515	LOC_Os01g05640
GO:0005524	LOC_Os01g05640
GO:0006468	LOC_Os01g05640
GO:0015078	LOC_Os01g05650
GO:0015986	LOC_Os01g05650
GO:0045263	LOC_Os01g05650
GO:0046872	LOC_Os01g05650
GO:0005737	LOC_Os01g05670
GO:0006629	LOC_Os01g05670
GO:0016021	LOC_Os01g05670
GO:0016627	LOC_Os01g05670
GO:0016021	LOC_Os01g05800
GO:0051205	LOC_Os01g05800
GO:0003840	LOC_Os01g05810
GO:0006749	LOC_Os01g05810
GO:0008152	LOC_Os01g05840
GO:0016491	LOC_Os01g05840
GO:0004672	LOC_Os01g05870
GO:0004713	LOC_Os01g05870
GO:0005515	LOC_Os01g05870
GO:0005524	LOC_Os01g05870
GO:0006468	LOC_Os01g05870
GO:0000786	LOC_Os01g05900
GO:0003677	LOC_Os01g05900
GO:0046982	LOC_Os01g05900
GO:0004672	LOC_Os01g05960
GO:0005515	LOC_Os01g05960
GO:0005524	LOC_Os01g05960
GO:0006468	LOC_Os01g05960
GO:0000786	LOC_Os01g05970
GO:0003677	LOC_Os01g05970
GO:0046982	LOC_Os01g05970
GO:0005515	LOC_Os01g06000
GO:0000786	LOC_Os01g06010
GO:0003677	LOC_Os01g06010
GO:0046982	LOC_Os01g06010
GO:0000166	LOC_Os01g06020
GO:0004812	LOC_Os01g06020
GO:0005524	LOC_Os01g06020
GO:0005737	LOC_Os01g06020
GO:0006418	LOC_Os01g06020
GO:0016874	LOC_Os01g06020
GO:0008152	LOC_Os01g06060
GO:0016787	LOC_Os01g06060
GO:0004672	LOC_Os01g06280
GO:0005524	LOC_Os01g06280
GO:0006468	LOC_Os01g06280
GO:0003676	LOC_Os01g06290
GO:0008270	LOC_Os01g06290
GO:0003677	LOC_Os01g06320
GO:0004185	LOC_Os01g06490
GO:0006508	LOC_Os01g06490
GO:0000166	LOC_Os01g06510
GO:0004812	LOC_Os01g06510
GO:0004814	LOC_Os01g06510
GO:0005524	LOC_Os01g06510
GO:0005737	LOC_Os01g06510
GO:0006418	LOC_Os01g06510
GO:0006420	LOC_Os01g06510
GO:0003700	LOC_Os01g06550
GO:0005515	LOC_Os01g06550
GO:0005634	LOC_Os01g06550
