go.id	gen.id
GO:0009736	Glyma.01G008300
GO:0016310	Glyma.01G008300
GO:0080036	Glyma.01G008300
GO:0055114	Glyma.01G008400
GO:0006090	Glyma.01G008500
GO:0006108	Glyma.01G008500
GO:0006633	Glyma.01G008500
GO:0055114	Glyma.01G008500
GO:0000398	Glyma.01G008600
GO:0008380	Glyma.01G008600
GO:0009651	Glyma.01G008600
GO:0009737	Glyma.01G008600
GO:0010228	Glyma.01G008600
GO:0010555	Glyma.01G008600
GO:0042752	Glyma.01G008600
GO:0045893	Glyma.01G008600
GO:0048511	Glyma.01G008600
GO:2000028	Glyma.01G008600
GO:0030422	Glyma.01G008700
GO:0070919	Glyma.01G008700
GO:0006414	Glyma.01G008800
GO:0000301	Glyma.01G008900
GO:0007030	Glyma.01G008900
GO:0010200	Glyma.01G009000
GO:0008150	Glyma.01G009100
GO:0008150	Glyma.01G009200
GO:0006486	Glyma.01G009300
GO:0009651	Glyma.01G009300
GO:0047484	Glyma.01G009300
GO:0006414	Glyma.01G009400
GO:0009807	Glyma.01G009500
GO:0055114	Glyma.01G009500
GO:0006355	Glyma.01G009600
GO:0006412	Glyma.01G009800
GO:0009658	Glyma.01G009900
GO:0009737	Glyma.01G009900
GO:0010118	Glyma.01G009900
GO:0042631	Glyma.01G009900
GO:0048527	Glyma.01G009900
GO:0006744	Glyma.01G010000
GO:0009409	Glyma.01G010200
GO:0016310	Glyma.01G010200
GO:0018119	Glyma.01G010200
GO:0019253	Glyma.01G010200
GO:0042742	Glyma.01G010200
GO:0015031	Glyma.01G010300
GO:0006364	Glyma.01G010400
GO:0006952	Glyma.01G010500
GO:0009626	Glyma.01G010500
GO:0008150	Glyma.01G010600
GO:0006952	Glyma.01G010700
GO:0009626	Glyma.01G010700
GO:0006974	Glyma.01G010800
GO:0007050	Glyma.01G010800
GO:0010044	Glyma.01G010800
GO:0010212	Glyma.01G010800
GO:0010224	Glyma.01G010800
GO:0010332	Glyma.01G010800
GO:0072710	Glyma.01G010800
GO:0072718	Glyma.01G010800
GO:0006511	Glyma.01G011100
GO:0030163	Glyma.01G011100
GO:0043248	Glyma.01G011100
GO:0007188	Glyma.01G011200
GO:0009617	Glyma.01G011200
GO:0009630	Glyma.01G011200
GO:0009652	Glyma.01G011200
GO:0009723	Glyma.01G011200
GO:0009737	Glyma.01G011200
GO:0009744	Glyma.01G011200
GO:0009749	Glyma.01G011200
GO:0009750	Glyma.01G011200
GO:0010555	Glyma.01G011200
GO:0048364	Glyma.01G011200
GO:2000067	Glyma.01G011200
GO:2000280	Glyma.01G011200
GO:0009451	Glyma.01G011300
GO:0016192	Glyma.01G011400
GO:0043328	Glyma.01G011400
GO:0009451	Glyma.01G011700
GO:0006952	Glyma.01G012000
GO:0006259	Glyma.01G012300
GO:0007059	Glyma.01G012300
GO:0009944	Glyma.01G012300
GO:0016226	Glyma.01G012300
GO:0042127	Glyma.01G012300
GO:0051726	Glyma.01G012300
GO:0106035	Glyma.01G012300
GO:1990067	Glyma.01G012300
GO:2001022	Glyma.01G012300
GO:0008150	Glyma.01G012400
GO:0009742	Glyma.01G012500
GO:0032784	Glyma.01G012500
GO:0000914	Glyma.01G012700
GO:0007018	Glyma.01G012700
GO:0007112	Glyma.01G012700
GO:0055046	Glyma.01G012700
GO:0080175	Glyma.01G012700
GO:0006952	Glyma.01G013100
GO:0006468	Glyma.01G013500
GO:0009737	Glyma.01G013500
GO:0006355	Glyma.01G013600
GO:0045893	Glyma.01G013600
GO:0010411	Glyma.01G013900
GO:0042546	Glyma.01G013900
GO:0071555	Glyma.01G013900
GO:0009409	Glyma.01G014000
GO:0009833	Glyma.01G014000
GO:0010583	Glyma.01G014000
GO:0030244	Glyma.01G014000
GO:0071555	Glyma.01G014000
GO:0006655	Glyma.01G014200
GO:0016024	Glyma.01G014200
GO:0006979	Glyma.01G014400
GO:1901006	Glyma.01G014400
GO:0006355	Glyma.01G014600
GO:0048497	Glyma.01G014600
GO:0006338	Glyma.01G014700
GO:0006355	Glyma.01G014700
GO:0010200	Glyma.01G014700
GO:0006355	Glyma.01G014800
GO:0009944	Glyma.01G014800
GO:0030154	Glyma.01G014800
GO:0048440	Glyma.01G014800
GO:0048481	Glyma.01G014800
GO:0009073	Glyma.01G014900
GO:0000303	Glyma.01G015000
GO:0006809	Glyma.01G015000
GO:0006970	Glyma.01G015000
GO:0006979	Glyma.01G015000
GO:0009414	Glyma.01G015000
GO:0009651	Glyma.01G015000
GO:0009723	Glyma.01G015000
GO:0009790	Glyma.01G015000
GO:0009816	Glyma.01G015000
GO:0009867	Glyma.01G015000
GO:0009873	Glyma.01G015000
GO:0010102	Glyma.01G015000
GO:0010193	Glyma.01G015000
GO:0012501	Glyma.01G015000
GO:0016032	Glyma.01G015000
GO:2000377	Glyma.01G015000
GO:0008150	Glyma.01G015100
GO:0000303	Glyma.01G015200
GO:0006809	Glyma.01G015200
GO:0006970	Glyma.01G015200
GO:0006979	Glyma.01G015200
GO:0009414	Glyma.01G015200
GO:0009651	Glyma.01G015200
GO:0009723	Glyma.01G015200
GO:0009790	Glyma.01G015200
GO:0009816	Glyma.01G015200
GO:0009867	Glyma.01G015200
GO:0009873	Glyma.01G015200
GO:0010102	Glyma.01G015200
GO:0010193	Glyma.01G015200
GO:0012501	Glyma.01G015200
GO:0016032	Glyma.01G015200
GO:2000377	Glyma.01G015200
GO:0008150	Glyma.01G015300
GO:0008150	Glyma.01G015400
GO:0006364	Glyma.01G015500
GO:0034051	Glyma.01G015500
GO:0050832	Glyma.01G015500
GO:0071226	Glyma.01G015500
GO:0006886	Glyma.01G015600
GO:0006906	Glyma.01G015600
GO:0007033	Glyma.01G015600
GO:0009660	Glyma.01G015600
GO:0009959	Glyma.01G015600
GO:0010118	Glyma.01G015600
GO:0045324	Glyma.01G015600
GO:0048278	Glyma.01G015600
GO:0061025	Glyma.01G015600
GO:0009555	Glyma.01G015700
GO:0009556	Glyma.01G015700
GO:0045732	Glyma.01G015700
GO:0046621	Glyma.01G015700
GO:0000165	Glyma.01G015800
GO:0000187	Glyma.01G015800
GO:0007346	Glyma.01G015800
GO:0023014	Glyma.01G015800
GO:0031098	Glyma.01G015800
GO:0032147	Glyma.01G015800
GO:0009408	Glyma.01G015900
GO:0034605	Glyma.01G015900
GO:0043618	Glyma.01G015900
GO:0061408	Glyma.01G015900
GO:0000209	Glyma.01G016200
GO:0006511	Glyma.01G016200
GO:0032436	Glyma.01G016200
GO:0000209	Glyma.01G016300
GO:0006511	Glyma.01G016300
GO:0032436	Glyma.01G016300
GO:0006488	Glyma.01G016400
GO:0055085	Glyma.01G016500
GO:0030154	Glyma.01G016600
GO:0010264	Glyma.01G016700
GO:0032957	Glyma.01G016700
GO:0052746	Glyma.01G016700
GO:0008150	Glyma.01G016800
GO:0008150	Glyma.01G017000
GO:0080167	Glyma.01G017100
GO:0016567	Glyma.01G017200
GO:0016567	Glyma.01G017300
GO:0080167	Glyma.01G017300
GO:0008150	Glyma.01G017700
GO:0008150	Glyma.01G017800
GO:0006511	Glyma.01G018300
GO:0016579	Glyma.01G018300
GO:0006568	Glyma.01G018400
GO:0009269	Glyma.01G018400
GO:0009611	Glyma.01G018400
GO:0009737	Glyma.01G018400
GO:0009738	Glyma.01G018400
GO:0009753	Glyma.01G018400
GO:0009759	Glyma.01G018400
GO:0009867	Glyma.01G018400
GO:0009963	Glyma.01G018400
GO:0010200	Glyma.01G018400
GO:0010374	Glyma.01G018400
GO:0043619	Glyma.01G018400
GO:0045893	Glyma.01G018400
GO:0048364	Glyma.01G018400
GO:0051090	Glyma.01G018400
GO:0051289	Glyma.01G018400
GO:0106167	Glyma.01G018400
GO:2000068	Glyma.01G018400
GO:2000652	Glyma.01G018400
GO:0008150	Glyma.01G018500
GO:0009960	Glyma.01G018700
GO:0080113	Glyma.01G018700
GO:0006952	Glyma.01G018800
GO:0009738	Glyma.01G018800
GO:0080163	Glyma.01G018800
GO:0006839	Glyma.01G019000
GO:0015822	Glyma.01G019000
GO:1990575	Glyma.01G019000
GO:0006094	Glyma.01G019200
GO:0009817	Glyma.01G019200
GO:0016036	Glyma.01G019200
GO:0046686	Glyma.01G019200
GO:0009630	Glyma.01G019300
GO:0016567	Glyma.01G019300
GO:0048364	Glyma.01G019300
GO:0006355	Glyma.01G019400
GO:0009733	Glyma.01G019400
GO:0009734	Glyma.01G019400
GO:0010311	Glyma.01G019400
GO:0045892	Glyma.01G019400
GO:1901332	Glyma.01G019400
GO:0008150	Glyma.01G019500
GO:0008150	Glyma.01G019600
GO:0007275	Glyma.01G019700
GO:0010371	Glyma.01G019700
GO:0045487	Glyma.01G019700
GO:0006970	Glyma.01G019800
GO:0009738	Glyma.01G019800
GO:0008150	Glyma.01G019900
GO:0055085	Glyma.01G020000
GO:0006468	Glyma.01G020100
GO:0016310	Glyma.01G020100
GO:0000902	Glyma.01G020200
GO:0008064	Glyma.01G020200
GO:0010090	Glyma.01G020200
GO:0030041	Glyma.01G020200
GO:0045010	Glyma.01G020200
GO:0048870	Glyma.01G020200
GO:0006508	Glyma.01G020300
GO:0006518	Glyma.01G020300
GO:0006355	Glyma.01G020500
GO:0045944	Glyma.01G020500
GO:0048578	Glyma.01G020500
GO:0002229	Glyma.01G020600
GO:0006468	Glyma.01G020600
GO:0006952	Glyma.01G020600
GO:0010726	Glyma.01G020600
GO:0010942	Glyma.01G020600
GO:0042742	Glyma.01G020600
GO:0002229	Glyma.01G020700
GO:0006468	Glyma.01G020700
GO:0006952	Glyma.01G020700
GO:0010726	Glyma.01G020700
GO:0010942	Glyma.01G020700
GO:0042742	Glyma.01G020700
GO:0005975	Glyma.01G020800
GO:0009617	Glyma.01G020900
GO:0009626	Glyma.01G020900
GO:0009809	Glyma.01G020900
GO:0010597	Glyma.01G020900
GO:0055114	Glyma.01G020900
GO:0009617	Glyma.01G021000
GO:0009626	Glyma.01G021000
GO:0009809	Glyma.01G021000
GO:0055114	Glyma.01G021000
GO:0006355	Glyma.01G021100
GO:0010052	Glyma.01G021100
GO:0010118	Glyma.01G021100
GO:0045893	Glyma.01G021100
GO:1902066	Glyma.01G021100
GO:0007018	Glyma.01G021200
GO:0006486	Glyma.01G021301
GO:0008150	Glyma.01G021400
GO:0008150	Glyma.01G021450
GO:0006413	Glyma.01G021600
GO:0008150	Glyma.01G021800
GO:0006325	Glyma.01G022100
GO:0006342	Glyma.01G022100
GO:0009294	Glyma.01G022100
GO:0009611	Glyma.01G022100
GO:0009617	Glyma.01G022100
GO:0006468	Glyma.01G022400
GO:0010091	Glyma.01G022400
GO:0046777	Glyma.01G022400
GO:0050832	Glyma.01G022400
GO:0006355	Glyma.01G022500
GO:0009873	Glyma.01G022500
GO:0009887	Glyma.01G022500
GO:0009908	Glyma.01G022500
GO:0010080	Glyma.01G022500
GO:0010311	Glyma.01G022500
GO:0010492	Glyma.01G022500
GO:0035265	Glyma.01G022500
GO:0048364	Glyma.01G022500
GO:0060771	Glyma.01G022500
GO:0060772	Glyma.01G022500
GO:0060774	Glyma.01G022500
GO:0006468	Glyma.01G022600
GO:0016567	Glyma.01G022600
GO:0055085	Glyma.01G022700
GO:0008150	Glyma.01G022800
GO:0008150	Glyma.01G023000
GO:0006811	Glyma.01G023200
GO:0009657	Glyma.01G023200
GO:0010020	Glyma.01G023200
GO:0055085	Glyma.01G023200
GO:0006004	Glyma.01G023300
GO:0007275	Glyma.01G023400
GO:0030148	Glyma.01G023400
GO:0030154	Glyma.01G023400
GO:0030497	Glyma.01G023400
GO:0042761	Glyma.01G023400
GO:0048640	Glyma.01G023400
GO:0050732	Glyma.01G023400
GO:0051302	Glyma.01G023400
GO:0007275	Glyma.01G023500
GO:0009266	Glyma.01G023500
GO:0009910	Glyma.01G023500
GO:0010076	Glyma.01G023500
GO:0010582	Glyma.01G023500
GO:0030154	Glyma.01G023500
GO:0045892	Glyma.01G023500
